municipality_code,municipality_name,comarca_code,comarca_name,reference_period,touches_coast,distance_to_coast_km,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
259031,la Guingueta d'Àneu,26,Pallars Sobirà,2026-02,false,157.280801,4.304,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,4.304,4.304,100,,official,default,true
259046,Castell de Mur,25,Pallars Jussà,2026-02,false,112.663835,10.5054,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,10.5054,10.5054,100,,official,default,true
259059,Ribera d'Ondara,32,Segarra,2026-02,false,51.763491,35.5131,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,35.5131,35.5131,100,,official,default,true
259062,les Valls d'Aguilar,04,Alt Urgell,2026-02,false,120.351607,9.0082,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,9.0082,9.0082,100,,official,default,true
259078,Torrefeta i Florejacs,32,Segarra,2026-02,false,67.033846,26.1668,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.1668,26.1668,100,,official,default,true
259084,Fígols i Alinyà,04,Alt Urgell,2026-02,false,112.881126,10.4599,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,10.4599,10.4599,100,,official,default,true
259097,la Vansa i Fórnols,04,Alt Urgell,2026-02,false,107.944955,11.5452,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,11.5452,11.5452,100,,official,default,true
259101,Josa i Tuixén,04,Alt Urgell,2026-02,false,103.552399,12.6054,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,12.6054,12.6054,100,,official,default,true
259118,els Plans de Sió,32,Segarra,2026-02,false,69.898867,24.7096,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.7096,24.7096,100,,official,default,true
259123,Gimenells i el Pla de la Font,33,Segrià,2026-02,false,84.307845,18.523,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,18.523,18.523,100,,official,default,true
259139,Riu de Cerdanya,15,Cerdanya,2026-02,false,103.490286,12.621,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,12.621,12.621,100,,official,default,true
430017,Aiguamúrcia,01,Alt Camp,2026-02,false,21.813797,64.6439,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,64.6439,64.6439,100,,official,default,true
430022,Albinyana,12,Baix Penedès,2026-02,false,7.870352,85.4356,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,85.4356,85.4356,100,,official,default,true
430038,l'Albiol,08,Baix Camp,2026-02,false,19.713295,67.4175,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,67.4175,67.4175,100,,official,default,true
430043,Alcanar,22,Montsià,2026-02,true,3.351651,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430056,Alcover,01,Alt Camp,2026-02,false,17.959474,69.8242,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,69.8242,69.8242,100,,official,default,true
430069,Aldover,09,Baix Ebre,2026-02,false,18.786761,68.6784,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,68.6784,68.6784,100,,official,default,true
430075,l'Aleixar,08,Baix Camp,2026-02,false,15.187709,73.8042,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,73.8042,73.8042,100,,official,default,true
430081,Alfara de Carles,09,Baix Ebre,2026-02,false,26.393215,58.9863,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,58.9863,58.9863,100,,official,default,true
430094,Alforja,08,Baix Camp,2026-02,false,17.413249,70.5912,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,70.5912,70.5912,100,,official,default,true
430108,Alió,01,Alt Camp,2026-02,false,18.32888,69.3102,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,69.3102,69.3102,100,,official,default,true
430115,Almoster,08,Baix Camp,2026-02,false,13.561287,76.2444,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,76.2444,76.2444,100,,official,default,true
430120,Altafulla,36,Tarragonès,2026-02,true,0.994495,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430136,l'Ametlla de Mar,09,Baix Ebre,2026-02,true,0.127241,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430141,Amposta,22,Montsià,2026-02,true,10.208334,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430154,Arbolí,08,Baix Camp,2026-02,false,21.535368,65.0049,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,65.0049,65.0049,100,,official,default,true
430167,l'Arboç,12,Baix Penedès,2026-02,false,8.594086,84.2079,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,84.2079,84.2079,100,,official,default,true
430173,l'Argentera,08,Baix Camp,2026-02,false,12.539689,77.8183,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,77.8183,77.8183,100,,official,default,true
430189,Arnes,37,Terra Alta,2026-02,false,38.840088,45.9874,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,45.9874,45.9874,100,,official,default,true
430192,Ascó,30,Ribera d'Ebre,2026-02,false,35.869586,48.8024,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,48.8024,48.8024,100,,official,default,true
430206,Banyeres del Penedès,12,Baix Penedès,2026-02,false,10.124324,81.6698,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,81.6698,81.6698,100,,official,default,true
430213,Barberà de la Conca,16,Conca de Barberà,2026-02,false,31.950471,52.7815,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,52.7815,52.7815,100,,official,default,true
430228,Batea,37,Terra Alta,2026-02,false,45.785651,40.0231,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,40.0231,40.0231,100,,official,default,true
430234,Bellmunt del Priorat,29,Priorat,2026-02,false,22.6138,63.6179,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,63.6179,63.6179,100,,official,default,true
430249,Bellvei,12,Baix Penedès,2026-02,false,5.936676,88.8044,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,88.8044,88.8044,100,,official,default,true
430252,Benifallet,09,Baix Ebre,2026-02,false,24.131877,61.7153,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,61.7153,61.7153,100,,official,default,true
430265,Benissanet,30,Ribera d'Ebre,2026-02,false,22.683777,63.5289,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,63.5289,63.5289,100,,official,default,true
430271,la Bisbal de Montsant,29,Priorat,2026-02,false,34.539361,50.1181,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,50.1181,50.1181,100,,official,default,true
430287,la Bisbal del Penedès,12,Baix Penedès,2026-02,false,11.634786,79.2395,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,79.2395,79.2395,100,,official,default,true
430290,Blancafort,16,Conca de Barberà,2026-02,false,36.338424,48.3469,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,48.3469,48.3469,100,,official,default,true
430304,Bonastre,12,Baix Penedès,2026-02,false,6.472756,87.8574,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,87.8574,87.8574,100,,official,default,true
430311,les Borges del Camp,08,Baix Camp,2026-02,false,12.277898,78.2268,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,78.2268,78.2268,100,,official,default,true
430326,Bot,37,Terra Alta,2026-02,false,34.848173,49.8095,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,49.8095,49.8095,100,,official,default,true
430332,Botarell,08,Baix Camp,2026-02,false,9.428283,82.8146,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,82.8146,82.8146,100,,official,default,true
430347,Bràfim,01,Alt Camp,2026-02,false,15.04584,74.0139,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,74.0139,74.0139,100,,official,default,true
430350,Cabacés,29,Priorat,2026-02,false,31.201653,53.5779,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,53.5779,53.5779,100,,official,default,true
430363,Cabra del Camp,01,Alt Camp,2026-02,false,29.64416,55.2731,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,55.2731,55.2731,100,,official,default,true
430379,Calafell,12,Baix Penedès,2026-02,true,1.620652,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430385,Cambrils,08,Baix Camp,2026-02,true,1.129697,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430398,Capafonts,08,Baix Camp,2026-02,false,25.662595,59.8546,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,59.8546,59.8546,100,,official,default,true
430402,Capçanes,29,Priorat,2026-02,false,16.80627,71.4533,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,71.4533,71.4533,100,,official,default,true
430419,Caseres,37,Terra Alta,2026-02,false,45.832345,39.9858,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,39.9858,39.9858,100,,official,default,true
430424,Castellvell del Camp,08,Baix Camp,2026-02,false,12.035996,78.6062,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,78.6062,78.6062,100,,official,default,true
430430,el Catllar,36,Tarragonès,2026-02,false,5.104769,90.2943,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,90.2943,90.2943,100,,official,default,true
430445,la Sénia,22,Montsià,2026-02,false,22.388301,63.9054,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,63.9054,63.9054,100,,official,default,true
430458,Colldejou,08,Baix Camp,2026-02,false,10.336741,81.3235,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,81.3235,81.3235,100,,official,default,true
430461,Conesa,16,Conca de Barberà,2026-02,false,41.799208,43.3448,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,43.3448,43.3448,100,,official,default,true
430477,Constantí,36,Tarragonès,2026-02,false,5.320115,89.9063,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,89.9063,89.9063,100,,official,default,true
430483,Corbera d'Ebre,37,Terra Alta,2026-02,false,34.535535,50.122,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,50.122,50.122,100,,official,default,true
430496,Cornudella de Montsant,29,Priorat,2026-02,false,25.406547,60.1619,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,60.1619,60.1619,100,,official,default,true
430509,Creixell,36,Tarragonès,2026-02,true,1.21271,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430516,Cunit,12,Baix Penedès,2026-02,true,0.580253,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430521,Xerta,09,Baix Ebre,2026-02,false,20.903039,65.8322,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,65.8322,65.8322,100,,official,default,true
430537,Duesaigües,08,Baix Camp,2026-02,false,12.566929,77.7759,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,77.7759,77.7759,100,,official,default,true
430542,l'Espluga de Francolí,16,Conca de Barberà,2026-02,false,33.727722,50.9383,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,50.9383,50.9383,100,,official,default,true
430555,Falset,29,Priorat,2026-02,false,17.948869,69.839,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,69.839,69.839,100,,official,default,true
430568,la Fatarella,37,Terra Alta,2026-02,false,40.506582,44.48,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,44.48,44.48,100,,official,default,true
430574,la Febró,08,Baix Camp,2026-02,false,24.006139,61.8707,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,61.8707,61.8707,100,,official,default,true
430580,la Figuera,29,Priorat,2026-02,false,28.722103,56.3019,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,56.3019,56.3019,100,,official,default,true
430593,Figuerola del Camp,01,Alt Camp,2026-02,false,27.123568,58.131,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,58.131,58.131,100,,official,default,true
430607,Flix,30,Ribera d'Ebre,2026-02,false,40.851011,44.1746,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,44.1746,44.1746,100,,official,default,true
430614,Forès,16,Conca de Barberà,2026-02,false,40.96241,44.0763,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,44.0763,44.0763,100,,official,default,true
430629,Freginals,22,Montsià,2026-02,false,8.729821,83.9796,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,83.9796,83.9796,100,,official,default,true
430635,la Galera,22,Montsià,2026-02,false,13.122449,76.9166,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,76.9166,76.9166,100,,official,default,true
430640,Gandesa,37,Terra Alta,2026-02,false,34.876721,49.7811,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,49.7811,49.7811,100,,official,default,true
430653,Garcia,30,Ribera d'Ebre,2026-02,false,27.537607,57.6516,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,57.6516,57.6516,100,,official,default,true
430666,els Garidells,01,Alt Camp,2026-02,false,9.789651,82.2182,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,82.2182,82.2182,100,,official,default,true
430672,Ginestar,30,Ribera d'Ebre,2026-02,false,21.824167,64.6305,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,64.6305,64.6305,100,,official,default,true
430688,Godall,22,Montsià,2026-02,false,10.807364,80.5617,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,80.5617,80.5617,100,,official,default,true
430691,Gratallops,29,Priorat,2026-02,false,24.294963,61.5144,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,61.5144,61.5144,100,,official,default,true
430705,els Guiamets,29,Priorat,2026-02,false,18.688508,68.8135,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,68.8135,68.8135,100,,official,default,true
430712,Horta de Sant Joan,37,Terra Alta,2026-02,false,36.269842,48.4132,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,48.4132,48.4132,100,,official,default,true
430727,el Lloar,29,Priorat,2026-02,false,25.173189,60.4433,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,60.4433,60.4433,100,,official,default,true
430733,Llorac,16,Conca de Barberà,2026-02,false,45.353408,40.3706,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,40.3706,40.3706,100,,official,default,true
430748,Llorenç del Penedès,12,Baix Penedès,2026-02,false,10.788297,80.5924,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,80.5924,80.5924,100,,official,default,true
430751,Margalef,29,Priorat,2026-02,false,33.348756,51.3259,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,51.3259,51.3259,100,,official,default,true
430764,Marçà,29,Priorat,2026-02,false,17.606039,70.3195,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,70.3195,70.3195,100,,official,default,true
430770,Mas de Barberans,22,Montsià,2026-02,false,22.700651,63.5074,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,63.5074,63.5074,100,,official,default,true
430786,Masdenverge,22,Montsià,2026-02,false,11.98819,78.6814,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,78.6814,78.6814,100,,official,default,true
430799,Masllorenç,12,Baix Penedès,2026-02,false,12.260314,78.2543,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,78.2543,78.2543,100,,official,default,true
430803,la Masó,01,Alt Camp,2026-02,false,13.406804,76.4804,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,76.4804,76.4804,100,,official,default,true
430810,Maspujols,08,Baix Camp,2026-02,false,13.00098,77.1036,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,77.1036,77.1036,100,,official,default,true
430825,el Masroig,29,Priorat,2026-02,false,21.837057,64.6139,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,64.6139,64.6139,100,,official,default,true
430831,el Milà,01,Alt Camp,2026-02,false,15.312733,73.6199,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,73.6199,73.6199,100,,official,default,true
430846,Miravet,30,Ribera d'Ebre,2026-02,false,24.042674,61.8255,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,61.8255,61.8255,100,,official,default,true
430859,el Molar,29,Priorat,2026-02,false,26.429896,58.9431,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,58.9431,58.9431,100,,official,default,true
430862,Montblanc,16,Conca de Barberà,2026-02,false,29.880768,55.0122,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,55.0122,55.0122,100,,official,default,true
430884,Montbrió del Camp,08,Baix Camp,2026-02,false,7.348726,86.3316,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,86.3316,86.3316,100,,official,default,true
430897,Montferri,01,Alt Camp,2026-02,false,13.74957,75.9579,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,75.9579,75.9579,100,,official,default,true
430901,el Montmell,12,Baix Penedès,2026-02,false,16.036045,72.5626,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,72.5626,72.5626,100,,official,default,true
430918,Mont-ral,01,Alt Camp,2026-02,false,22.675095,63.5399,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,63.5399,63.5399,100,,official,default,true
430923,Mont-roig del Camp,08,Baix Camp,2026-02,true,5.788215,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
430939,Móra d'Ebre,30,Ribera d'Ebre,2026-02,false,24.628972,61.1048,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,61.1048,61.1048,100,,official,default,true
430944,Móra la Nova,30,Ribera d'Ebre,2026-02,false,24.579369,61.1655,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,61.1655,61.1655,100,,official,default,true
430957,el Morell,36,Tarragonès,2026-02,false,9.53871,82.6319,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,82.6319,82.6319,100,,official,default,true
430960,la Morera de Montsant,29,Priorat,2026-02,false,27.690677,57.4754,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,57.4754,57.4754,100,,official,default,true
430976,la Nou de Gaià,36,Tarragonès,2026-02,false,5.447507,89.6775,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,89.6775,89.6775,100,,official,default,true
430982,Nulles,01,Alt Camp,2026-02,false,13.362014,76.5489,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,76.5489,76.5489,100,,official,default,true
430995,la Palma d'Ebre,30,Ribera d'Ebre,2026-02,false,37.886619,46.8728,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,46.8728,46.8728,100,,official,default,true
431009,els Pallaresos,36,Tarragonès,2026-02,false,5.757486,89.1233,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,89.1233,89.1233,100,,official,default,true
431016,Passanant i Belltall,16,Conca de Barberà,2026-02,false,45.618226,40.1574,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,40.1574,40.1574,100,,official,default,true
431021,Paüls,09,Baix Ebre,2026-02,false,28.41143,56.6528,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,56.6528,56.6528,100,,official,default,true
431037,Perafort,36,Tarragonès,2026-02,false,7.843413,85.4817,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,85.4817,85.4817,100,,official,default,true
431042,el Perelló,09,Baix Ebre,2026-02,true,4.655,100,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,100,100,100,,official,default,true
431055,les Piles de Gaià,16,Conca de Barberà,2026-02,false,38.876959,45.9535,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,45.9535,45.9535,100,,official,default,true
431068,el Pinell de Brai,37,Terra Alta,2026-02,false,27.451251,57.7513,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,57.7513,57.7513,100,,official,default,true
431074,Pira,16,Conca de Barberà,2026-02,false,33.845388,50.8186,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,50.8186,50.8186,100,,official,default,true
431080,el Pla de Santa Maria,01,Alt Camp,2026-02,false,26.278175,59.1222,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,59.1222,59.1222,100,,official,default,true
431093,la Pobla de Mafumet,36,Tarragonès,2026-02,false,9.0224,83.4896,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,83.4896,83.4896,100,,official,default,true
431107,la Pobla de Massaluca,37,Terra Alta,2026-02,false,49.892993,36.8668,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,36.8668,36.8668,100,,official,default,true
431114,la Pobla de Montornès,36,Tarragonès,2026-02,false,3.124966,93.9414,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,93.9414,93.9414,100,,official,default,true
431129,Poboleda,29,Priorat,2026-02,false,24.467109,61.303,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,61.303,61.303,100,,official,default,true
431135,el Pont d'Armentera,01,Alt Camp,2026-02,false,25.674754,59.84,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,59.84,59.84,100,,official,default,true
431140,Porrera,29,Priorat,2026-02,false,19.759345,67.3554,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,67.3554,67.3554,100,,official,default,true
431153,Pradell de la Teixeta,29,Priorat,2026-02,false,15.8885,72.777,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,72.777,72.777,100,,official,default,true
431166,Prades,08,Baix Camp,2026-02,false,27.779163,57.3738,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,57.3738,57.3738,100,,official,default,true
431172,Prat de Comte,37,Terra Alta,2026-02,false,31.736596,53.0078,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,53.0078,53.0078,100,,official,default,true
431188,Pratdip,08,Baix Camp,2026-02,false,7.670416,85.7779,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,85.7779,85.7779,100,,official,default,true
431191,Puigpelat,01,Alt Camp,2026-02,false,16.733778,71.557,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,71.557,71.557,100,,official,default,true
431205,Querol,01,Alt Camp,2026-02,false,28.894882,56.1077,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,56.1077,56.1077,100,,official,default,true
431212,Rasquera,30,Ribera d'Ebre,2026-02,false,21.572693,64.9564,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,64.9564,64.9564,100,,official,default,true
431227,Renau,36,Tarragonès,2026-02,false,10.55852,80.9636,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,80.9636,80.9636,100,,official,default,true
431233,Reus,08,Baix Camp,2026-02,false,9.012225,83.5066,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,83.5066,83.5066,100,,official,default,true
431248,la Riba,01,Alt Camp,2026-02,false,23.379928,62.6505,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,62.6505,62.6505,100,,official,default,true
