municipality_code,municipality_name,comarca_code,comarca_name,reference_period,rental_contracts,avg_monthly_rent_eur,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
250208,Almatret,33,Segrià,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250215,Almenar,33,Segrià,2025,16,434.39,3.0224,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.0224,3.0224,100,,official,default,true
250220,Alòs de Balaguer,23,Noguera,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250236,Alpicat,33,Segrià,2025,31,725.26,44.9702,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,44.9702,44.9702,100,,official,default,true
250241,Alt Àneu,26,Pallars Sobirà,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250254,Naut Aran,39,Val d'Aran,2025,9,1081.11,96.2889,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,96.2889,96.2889,100,,official,default,true
250273,Anglesola,38,Urgell,2025,14,526.07,16.244,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.244,16.244,100,,official,default,true
250292,Arbeca,18,Garrigues,2025,12,423.33,1.4274,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.4274,1.4274,100,,official,default,true
250306,el Pont de Bar,04,Alt Urgell,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250313,Arres,39,Val d'Aran,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250328,Arsèguel,04,Alt Urgell,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250334,Artesa de Lleida,33,Segrià,2025,8,440.62,3.9209,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.9209,3.9209,100,,official,default,true
250349,Artesa de Segre,23,Noguera,2025,85,375.05,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250352,la Sentiu de Sió,23,Noguera,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250365,Aspa,33,Segrià,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250371,les Avellanes i Santa Linya,23,Noguera,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250387,Aitona,33,Segrià,2025,19,376.84,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250390,Baix Pallars,26,Pallars Sobirà,2025,9,431.11,2.5494,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.5494,2.5494,100,,official,default,true
250404,Balaguer,23,Noguera,2025,270,435,3.1104,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.1104,3.1104,100,,official,default,true
250411,Barbens,27,Pla d'Urgell,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250426,la Baronia de Rialb,23,Noguera,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250432,la Vall de Boí,05,Alta Ribagorça,2025,15,519.47,15.2922,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.2922,15.2922,100,,official,default,true
250447,Bassella,04,Alt Urgell,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250450,Bausen,39,Val d'Aran,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250463,Belianes,38,Urgell,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250479,Bellcaire d'Urgell,23,Noguera,2025,11,545,18.974,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.974,18.974,100,,official,default,true
250485,Bell-lloc d'Urgell,27,Pla d'Urgell,2025,22,530.77,16.9219,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.9219,16.9219,100,,official,default,true
250498,Bellmunt d'Urgell,23,Noguera,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250501,Bellpuig,38,Urgell,2025,66,442.87,4.2454,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.2454,4.2454,100,,official,default,true
250518,Bellver de Cerdanya,15,Cerdanya,2025,39,636.13,32.1163,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.1163,32.1163,100,,official,default,true
250523,Bellvís,27,Pla d'Urgell,2025,14,423.57,1.462,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.462,1.462,100,,official,default,true
250539,Benavent de Segrià,33,Segrià,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250557,Biosca,35,Solsonès,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250560,Bovera,18,Garrigues,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250576,Es Bòrdes,39,Val d'Aran,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250582,les Borges Blanques,18,Garrigues,2025,101,435.08,3.122,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.122,3.122,100,,official,default,true
250595,Bossòst,39,Val d'Aran,2025,6,392.4,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250609,Cabanabona,23,Noguera,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250616,Cabó,04,Alt Urgell,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250621,Camarasa,23,Noguera,2025,7,439.29,3.7291,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.7291,3.7291,100,,official,default,true
250637,Canejan,39,Val d'Aran,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250642,Castellar de la Ribera,35,Solsonès,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250674,Castelldans,18,Garrigues,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250680,Castellnou de Seana,27,Pla d'Urgell,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250693,Castelló de Farfanya,23,Noguera,2025,8,444.38,4.4632,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.4632,4.4632,100,,official,default,true
250707,Castellserà,38,Urgell,2025,15,497.59,12.1368,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.1368,12.1368,100,,official,default,true
250714,Cava,04,Alt Urgell,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250729,Cervera,32,Segarra,2025,137,411.99,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250735,Cervià de les Garrigues,18,Garrigues,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250740,Ciutadilla,38,Urgell,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250753,Clariana de Cardener,35,Solsonès,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250766,el Cogul,18,Garrigues,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250772,Coll de Nargó,04,Alt Urgell,2025,7,476.76,9.1328,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.1328,9.1328,100,,official,default,true
250788,Corbins,33,Segrià,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250791,Cubells,23,Noguera,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250812,l'Espluga Calba,18,Garrigues,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250827,Espot,26,Pallars Sobirà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250851,Estaràs,32,Segarra,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250864,Esterri d'Àneu,26,Pallars Sobirà,2025,21,588.81,25.2921,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.2921,25.2921,100,,official,default,true
250870,Esterri de Cardós,26,Pallars Sobirà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250886,Estamariu,04,Alt Urgell,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250899,Farrera,26,Pallars Sobirà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250925,la Floresta,18,Garrigues,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250931,Fondarella,27,Pla d'Urgell,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250946,Foradada,23,Noguera,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250962,la Fuliola,38,Urgell,2025,9,427.78,2.0692,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.0692,2.0692,100,,official,default,true
250978,Fulleda,18,Garrigues,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250984,Gavet de la Conca,25,Pallars Jussà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250997,Golmés,27,Pla d'Urgell,2025,14,498.11,12.2118,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.2118,12.2118,100,,official,default,true
251001,Gósol,14,Berguedà,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251018,la Granadella,18,Garrigues,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251023,la Granja d'Escarp,33,Segrià,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251039,Granyanella,32,Segarra,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251044,Granyena de Segarra,32,Segarra,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251057,Granyena de les Garrigues,18,Garrigues,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251095,Guimerà,38,Urgell,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251109,Guissona,32,Segarra,2025,105,459.07,6.5817,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.5817,6.5817,100,,official,default,true
251116,Guixers,35,Solsonès,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251121,Ivars de Noguera,23,Noguera,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251137,Ivars d'Urgell,27,Pla d'Urgell,2025,10,432.29,2.7196,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.7196,2.7196,100,,official,default,true
251142,Ivorra,32,Segarra,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251155,Isona i Conca Dellà,25,Pallars Jussà,2025,8,503.75,13.0252,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.0252,13.0252,100,,official,default,true
251180,Juncosa,18,Garrigues,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251193,Juneda,18,Garrigues,2025,20,440.42,3.8921,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.8921,3.8921,100,,official,default,true
251207,Lleida,33,Segrià,2025,2140,578.84,23.8543,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,23.8543,23.8543,100,,official,default,true
251214,Les,39,Val d'Aran,2025,12,624.17,30.3915,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.3915,30.3915,100,,official,default,true
251229,Linyola,27,Pla d'Urgell,2025,34,418.37,0.7121,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.7121,0.7121,100,,official,default,true
251235,Lladorre,26,Pallars Sobirà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251240,Lladurs,35,Solsonès,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251253,Llardecans,33,Segrià,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251266,Llavorsí,26,Pallars Sobirà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251272,Lles de Cerdanya,15,Cerdanya,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251288,Llimiana,25,Pallars Jussà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251291,Llobera,35,Solsonès,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251305,Maldà,38,Urgell,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251312,Massalcoreig,33,Segrià,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251327,Massoteres,32,Segarra,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251333,Maials,33,Segrià,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251348,Menàrguens,23,Noguera,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251351,Miralcamp,27,Pla d'Urgell,2025,6,425,1.6683,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.6683,1.6683,100,,official,default,true
251364,la Molsosa,35,Solsonès,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251370,Mollerussa,27,Pla d'Urgell,2025,277,453.19,5.7337,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.7337,5.7337,100,,official,default,true
251386,Montgai,23,Noguera,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251399,Montellà i Martinet,15,Cerdanya,2025,19,617.4,29.4152,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.4152,29.4152,100,,official,default,true
251403,Montferrer i Castellbò,04,Alt Urgell,2025,9,826.67,59.595,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,59.595,59.595,100,,official,default,true
251410,Montoliu de Segarra,32,Segarra,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251425,Montoliu de Lleida,33,Segrià,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251431,Montornès de Segarra,32,Segarra,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251459,Nalec,38,Urgell,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251462,Navès,35,Solsonès,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251484,Odèn,35,Solsonès,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251497,Oliana,04,Alt Urgell,2025,24,418.33,0.7064,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.7064,0.7064,100,,official,default,true
251500,Oliola,23,Noguera,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251517,Olius,35,Solsonès,2025,8,645,33.3955,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.3955,33.3955,100,,official,default,true
251522,les Oluges,32,Segarra,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251538,els Omellons,18,Garrigues,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251543,els Omells de na Gaia,38,Urgell,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251556,Organyà,04,Alt Urgell,2025,23,492.21,11.3609,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.3609,11.3609,100,,official,default,true
251569,Os de Balaguer,23,Noguera,2025,7,497.14,12.0719,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.0719,12.0719,100,,official,default,true
251575,Ossó de Sió,38,Urgell,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251581,el Palau d'Anglesola,27,Pla d'Urgell,2025,17,498.82,12.3142,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.3142,12.3142,100,,official,default,true
251615,Conca de Dalt,25,Pallars Jussà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251636,la Coma i la Pedra,35,Solsonès,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251641,Penelles,23,Noguera,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251654,Peramola,04,Alt Urgell,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251667,Pinell de Solsonès,35,Solsonès,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251673,Pinós,35,Solsonès,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251689,el Poal,27,Pla d'Urgell,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251692,la Pobla de Cérvoles,18,Garrigues,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251706,Bellaguarda,18,Garrigues,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251713,la Pobla de Segur,25,Pallars Jussà,2025,121,379.48,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
251728,Ponts,23,Noguera,2025,37,398.16,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
251734,el Pont de Suert,05,Alta Ribagorça,2025,28,424.37,1.5774,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.5774,1.5774,100,,official,default,true
251749,la Portella,33,Segrià,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251752,Prats i Sansor,15,Cerdanya,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251765,Preixana,38,Urgell,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251771,Preixens,23,Noguera,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251790,Prullans,15,Cerdanya,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251804,Puiggròs,18,Garrigues,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251811,Puigverd d'Agramunt,38,Urgell,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251826,Puigverd de Lleida,33,Segrià,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
251832,Rialp,26,Pallars Sobirà,2025,23,461.74,6.9667,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.9667,6.9667,100,,official,default,true
