municipality_code,municipality_name,comarca_code,comarca_name,reference_period,origin_name,destination_lat,destination_lon,drive_minutes,road_distance_km,routing_engine,routing_profile,routing_date,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
430167,l'Arboç,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.267638,1.603522,59.949833,67.41,openrouteservice,driving-car,2026-08-21,91.6945,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,91.6945,91.6945,100,,official,default,true
430173,l'Argentera,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.137501,0.909283,108.8725,129.7,openrouteservice,driving-car,2026-08-21,65.5637,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,65.5637,65.5637,100,,official,default,true
430189,Arnes,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",40.910005,0.260883,183.071,220.37,openrouteservice,driving-car,2026-08-21,33.9763,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,33.9763,33.9763,100,,official,default,true
430192,Ascó,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.180631,0.567443,149.949167,161.49,openrouteservice,driving-car,2026-08-21,47.5212,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,47.5212,47.5212,100,,official,default,true
430206,Banyeres del Penedès,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.279507,1.580949,62.943,69.59,openrouteservice,driving-car,2026-08-21,90.0317,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,90.0317,90.0317,100,,official,default,true
430213,Barberà de la Conca,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.410916,1.228324,86.702,109.35,openrouteservice,driving-car,2026-08-21,76.8322,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.8322,76.8322,100,,official,default,true
430228,Batea,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",41.094462,0.311414,168.943333,191.71,openrouteservice,driving-car,2026-08-21,39.6069,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,39.6069,39.6069,100,,official,default,true
430234,Bellmunt del Priorat,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.165253,0.766749,120.851,139.51,openrouteservice,driving-car,2026-08-21,59.6454,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,59.6454,59.6454,100,,official,default,true
430249,Bellvei,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.241297,1.576592,61.068167,65.57,openrouteservice,driving-car,2026-08-21,91.0732,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,91.0732,91.0732,100,,official,default,true
430252,Benifallet,09,Baix Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",40.973903,0.517808,148.562667,181.78,openrouteservice,driving-car,2026-08-21,48.0989,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,48.0989,48.0989,100,,official,default,true
430265,Benissanet,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.056706,0.634595,134.976167,160.8,openrouteservice,driving-car,2026-08-21,53.7599,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,53.7599,53.7599,100,,official,default,true
430271,la Bisbal de Montsant,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.28027,0.723362,142.0345,171.87,openrouteservice,driving-car,2026-08-21,50.819,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,50.819,50.819,100,,official,default,true
430287,la Bisbal del Penedès,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.280897,1.487856,62.324667,77.65,openrouteservice,driving-car,2026-08-21,90.3752,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,90.3752,90.3752,100,,official,default,true
430290,Blancafort,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.437858,1.159257,90.6345,119.66,openrouteservice,driving-car,2026-08-21,74.6827,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,74.6827,74.6827,100,,official,default,true
430304,Bonastre,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.22081,1.439896,73.860167,79.15,openrouteservice,driving-car,2026-08-21,83.9666,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,83.9666,83.9666,100,,official,default,true
430311,les Borges del Camp,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.172018,1.019367,90.240167,114.31,openrouteservice,driving-car,2026-08-21,74.8799,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,74.8799,74.8799,100,,official,default,true
430326,Bot,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",41.009157,0.384818,164.684167,187.02,openrouteservice,driving-car,2026-08-21,41.3816,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,41.3816,41.3816,100,,official,default,true
430332,Botarell,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.136052,0.989015,95.117167,120.41,openrouteservice,driving-car,2026-08-21,72.4414,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,72.4414,72.4414,100,,official,default,true
430347,Bràfim,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.268749,1.34129,77.262167,94.09,openrouteservice,driving-car,2026-08-21,82.0766,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,82.0766,82.0766,100,,official,default,true
430350,Cabacés,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.247445,0.733649,139.702,154.6,openrouteservice,driving-car,2026-08-21,51.7908,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,51.7908,51.7908,100,,official,default,true
430363,Cabra del Camp,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.395294,1.276943,80.136833,104.2,openrouteservice,driving-car,2026-08-21,80.4795,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,80.4795,80.4795,100,,official,default,true
430379,Calafell,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.201159,1.568642,58.54,62.77,openrouteservice,driving-car,2026-08-21,92.4778,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,92.4778,92.4778,100,,official,default,true
430385,Cambrils,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.074327,1.051688,88.611,114.46,openrouteservice,driving-car,2026-08-21,75.7717,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,75.7717,75.7717,100,,official,default,true
430398,Capafonts,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.294972,1.027527,117.749667,139.96,openrouteservice,driving-car,2026-08-21,61.1252,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,61.1252,61.1252,100,,official,default,true
430402,Capçanes,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.09986,0.781537,120.925167,140.87,openrouteservice,driving-car,2026-08-21,59.6145,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,59.6145,59.6145,100,,official,default,true
430419,Caseres,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",41.038539,0.250766,173.2285,195.47,openrouteservice,driving-car,2026-08-21,37.8215,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,37.8215,37.8215,100,,official,default,true
430424,Castellvell del Camp,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.181177,1.096269,92.793667,116,openrouteservice,driving-car,2026-08-21,73.6032,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.6032,73.6032,100,,official,default,true
430430,el Catllar,36,Tarragonès,2026-08-21,"Plaça de Catalunya, Barcelona",41.175381,1.326251,74.382833,85.65,openrouteservice,driving-car,2026-08-21,83.6762,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,83.6762,83.6762,100,,official,default,true
430445,la Sénia,22,Montsià,2026-08-21,"Plaça de Catalunya, Barcelona",40.633081,0.286093,154.758667,211.54,openrouteservice,driving-car,2026-08-21,45.5172,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,45.5172,45.5172,100,,official,default,true
430458,Colldejou,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.099504,0.887521,106.807333,131.63,openrouteservice,driving-car,2026-08-21,66.5963,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,66.5963,66.5963,100,,official,default,true
430461,Conesa,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.518583,1.291207,90.940167,104.69,openrouteservice,driving-car,2026-08-21,74.5299,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,74.5299,74.5299,100,,official,default,true
430477,Constantí,36,Tarragonès,2026-08-21,"Plaça de Catalunya, Barcelona",41.153854,1.212592,79.536833,97.16,openrouteservice,driving-car,2026-08-21,80.8129,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,80.8129,80.8129,100,,official,default,true
430483,Corbera d'Ebre,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",41.07766,0.477948,148.099,173.04,openrouteservice,driving-car,2026-08-21,48.2921,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,48.2921,48.2921,100,,official,default,true
430496,Cornudella de Montsant,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.265646,0.905807,115.919667,134.51,openrouteservice,driving-car,2026-08-21,62.0402,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,62.0402,62.0402,100,,official,default,true
430509,Creixell,36,Tarragonès,2026-08-21,"Plaça de Catalunya, Barcelona",41.167743,1.440693,70.474167,74.47,openrouteservice,driving-car,2026-08-21,85.8477,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.8477,85.8477,100,,official,default,true
430516,Cunit,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.198446,1.634466,55.556333,56.84,openrouteservice,driving-car,2026-08-21,94.1354,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,94.1354,94.1354,100,,official,default,true
430521,Xerta,09,Baix Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",40.906435,0.490609,146.245833,189.78,openrouteservice,driving-car,2026-08-21,49.0642,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,49.0642,49.0642,100,,official,default,true
430537,Duesaigües,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.146113,0.9308,105.191167,127.24,openrouteservice,driving-car,2026-08-21,67.4044,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,67.4044,67.4044,100,,official,default,true
430542,l'Espluga de Francolí,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.396639,1.104443,87.924833,117.91,openrouteservice,driving-car,2026-08-21,76.1529,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.1529,76.1529,100,,official,default,true
430555,Falset,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.14598,0.820118,113.853667,133.61,openrouteservice,driving-car,2026-08-21,63.0732,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,63.0732,63.0732,100,,official,default,true
430568,la Fatarella,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",41.162369,0.47325,153.545667,176.13,openrouteservice,driving-car,2026-08-21,46.0226,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,46.0226,46.0226,100,,official,default,true
430574,la Febró,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.277288,1.003976,123.548167,150.92,openrouteservice,driving-car,2026-08-21,58.5216,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,58.5216,58.5216,100,,official,default,true
430580,la Figuera,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.216173,0.731469,138.797,155.54,openrouteservice,driving-car,2026-08-21,52.1679,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,52.1679,52.1679,100,,official,default,true
430593,Figuerola del Camp,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.371441,1.264965,79.477333,103.25,openrouteservice,driving-car,2026-08-21,80.8459,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,80.8459,80.8459,100,,official,default,true
430607,Flix,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.231902,0.55017,156.865167,166.73,openrouteservice,driving-car,2026-08-21,44.6395,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,44.6395,44.6395,100,,official,default,true
430614,Forès,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.494461,1.238109,101.992167,120.78,openrouteservice,driving-car,2026-08-21,69.0039,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.0039,69.0039,100,,official,default,true
430629,Freginals,22,Montsià,2026-08-21,"Plaça de Catalunya, Barcelona",40.671727,0.520036,135.463167,181.98,openrouteservice,driving-car,2026-08-21,53.557,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,53.557,53.557,100,,official,default,true
430635,la Galera,22,Montsià,2026-08-21,"Plaça de Catalunya, Barcelona",40.681639,0.463374,145.484667,188.29,openrouteservice,driving-car,2026-08-21,49.3814,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,49.3814,49.3814,100,,official,default,true
430640,Gandesa,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",41.052136,0.439214,154.2355,177.95,openrouteservice,driving-car,2026-08-21,45.7352,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,45.7352,45.7352,100,,official,default,true
430653,Garcia,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.136986,0.650125,133.547333,150.86,openrouteservice,driving-car,2026-08-21,54.3553,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,54.3553,54.3553,100,,official,default,true
430666,els Garidells,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.207366,1.246729,84.523333,102.78,openrouteservice,driving-car,2026-08-21,78.0426,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.0426,78.0426,100,,official,default,true
430672,Ginestar,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.041843,0.634356,129.840333,157.12,openrouteservice,driving-car,2026-08-21,55.8999,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,55.8999,55.8999,100,,official,default,true
430688,Godall,22,Montsià,2026-08-21,"Plaça de Catalunya, Barcelona",40.65507,0.469734,150.2425,191.24,openrouteservice,driving-car,2026-08-21,47.399,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,47.399,47.399,100,,official,default,true
430691,Gratallops,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.193333,0.776798,124.611667,143.04,openrouteservice,driving-car,2026-08-21,58.0785,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,58.0785,58.0785,100,,official,default,true
430705,els Guiamets,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.101987,0.752004,121.748167,141.57,openrouteservice,driving-car,2026-08-21,59.2716,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,59.2716,59.2716,100,,official,default,true
430712,Horta de Sant Joan,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",40.953905,0.3168,179.6225,216.46,openrouteservice,driving-car,2026-08-21,35.1573,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,35.1573,35.1573,100,,official,default,true
430727,el Lloar,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.185932,0.75091,129.560667,146.91,openrouteservice,driving-car,2026-08-21,56.0164,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,56.0164,56.0164,100,,official,default,true
430733,Llorac,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.556561,1.307519,87.697167,102.25,openrouteservice,driving-car,2026-08-21,76.2794,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.2794,76.2794,100,,official,default,true
430748,Llorenç del Penedès,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.282918,1.553135,64.785167,72.3,openrouteservice,driving-car,2026-08-21,89.0082,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,89.0082,89.0082,100,,official,default,true
430751,Margalef,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.284419,0.753992,136.767,167.86,openrouteservice,driving-car,2026-08-21,53.0138,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,53.0138,53.0138,100,,official,default,true
430764,Marçà,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.126096,0.800249,116.223,136.11,openrouteservice,driving-car,2026-08-21,61.8885,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,61.8885,61.8885,100,,official,default,true
430770,Mas de Barberans,22,Montsià,2026-08-21,"Plaça de Catalunya, Barcelona",40.734689,0.373914,148.759,192.82,openrouteservice,driving-car,2026-08-21,48.0171,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,48.0171,48.0171,100,,official,default,true
430786,Masdenverge,22,Montsià,2026-08-21,"Plaça de Catalunya, Barcelona",40.715805,0.531035,133.950333,179.9,openrouteservice,driving-car,2026-08-21,54.1874,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,54.1874,54.1874,100,,official,default,true
430799,Masllorenç,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.269276,1.414428,71.152167,85.83,openrouteservice,driving-car,2026-08-21,85.471,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.471,85.471,100,,official,default,true
430803,la Masó,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.234886,1.222803,83.622833,107.26,openrouteservice,driving-car,2026-08-21,78.5429,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.5429,78.5429,100,,official,default,true
430810,Maspujols,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.181793,1.045809,88.691167,113.08,openrouteservice,driving-car,2026-08-21,75.7271,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,75.7271,75.7271,100,,official,default,true
430825,el Masroig,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.126544,0.731473,121.238,141.62,openrouteservice,driving-car,2026-08-21,59.4842,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,59.4842,59.4842,100,,official,default,true
430831,el Milà,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.247907,1.20663,85.495,107.85,openrouteservice,driving-car,2026-08-21,77.5028,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,77.5028,77.5028,100,,official,default,true
430846,Miravet,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.03792,0.597571,136.9785,161.31,openrouteservice,driving-car,2026-08-21,52.9256,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,52.9256,52.9256,100,,official,default,true
430859,el Molar,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.16493,0.705852,129.594833,148.02,openrouteservice,driving-car,2026-08-21,56.0022,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,56.0022,56.0022,100,,official,default,true
430862,Montblanc,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.376562,1.161499,84.691667,113.95,openrouteservice,driving-car,2026-08-21,77.9491,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,77.9491,77.9491,100,,official,default,true
430884,Montbrió del Camp,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.120724,1.003519,91.8695,118.22,openrouteservice,driving-car,2026-08-21,74.0652,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,74.0652,74.0652,100,,official,default,true
430897,Montferri,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.265659,1.36578,74.1635,94.79,openrouteservice,driving-car,2026-08-21,83.7981,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,83.7981,83.7981,100,,official,default,true
430901,el Montmell,12,Baix Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.314821,1.452485,68.5525,83.1,openrouteservice,driving-car,2026-08-21,86.9153,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,86.9153,86.9153,100,,official,default,true
430918,Mont-ral,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.286833,1.096937,105.319833,130.65,openrouteservice,driving-car,2026-08-21,67.3401,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,67.3401,67.3401,100,,official,default,true
430923,Mont-roig del Camp,08,Baix Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.088251,0.95777,97.509167,123.56,openrouteservice,driving-car,2026-08-21,71.2454,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,71.2454,71.2454,100,,official,default,true
430939,Móra d'Ebre,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.092511,0.641124,131.194167,156.43,openrouteservice,driving-car,2026-08-21,55.3358,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,55.3358,55.3358,100,,official,default,true
430944,Móra la Nova,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.099944,0.650853,129.7,149.29,openrouteservice,driving-car,2026-08-21,55.9583,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,55.9583,55.9583,100,,official,default,true
430957,el Morell,36,Tarragonès,2026-08-21,"Plaça de Catalunya, Barcelona",41.192192,1.208876,80.791333,101.39,openrouteservice,driving-car,2026-08-21,80.1159,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,80.1159,80.1159,100,,official,default,true
430960,la Morera de Montsant,29,Priorat,2026-08-21,"Plaça de Catalunya, Barcelona",41.264958,0.841819,126.183333,142.45,openrouteservice,driving-car,2026-08-21,57.4236,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,57.4236,57.4236,100,,official,default,true
430976,la Nou de Gaià,36,Tarragonès,2026-08-21,"Plaça de Catalunya, Barcelona",41.182986,1.37376,71.493,83.64,openrouteservice,driving-car,2026-08-21,85.2817,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.2817,85.2817,100,,official,default,true
430982,Nulles,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.249312,1.2952,82.908833,101.89,openrouteservice,driving-car,2026-08-21,78.9395,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.9395,78.9395,100,,official,default,true
430995,la Palma d'Ebre,30,Ribera d'Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",41.282872,0.666168,152.042167,175.06,openrouteservice,driving-car,2026-08-21,46.6491,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,46.6491,46.6491,100,,official,default,true
431009,els Pallaresos,36,Tarragonès,2026-08-21,"Plaça de Catalunya, Barcelona",41.17517,1.269528,83.223167,100.51,openrouteservice,driving-car,2026-08-21,78.7649,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.7649,78.7649,100,,official,default,true
431016,Passanant i Belltall,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.531716,1.196982,106.176333,125.64,openrouteservice,driving-car,2026-08-21,66.9118,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,66.9118,66.9118,100,,official,default,true
431021,Paüls,09,Baix Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",40.92244,0.400362,159.232167,199.65,openrouteservice,driving-car,2026-08-21,43.6533,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,43.6533,43.6533,100,,official,default,true
431037,Perafort,36,Tarragonès,2026-08-21,"Plaça de Catalunya, Barcelona",41.191073,1.25532,83.928,102.08,openrouteservice,driving-car,2026-08-21,78.3733,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.3733,78.3733,100,,official,default,true
431042,el Perelló,09,Baix Ebre,2026-08-21,"Plaça de Catalunya, Barcelona",40.87548,0.712376,115.616,153.59,openrouteservice,driving-car,2026-08-21,62.192,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,62.192,62.192,100,,official,default,true
431055,les Piles de Gaià,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.503865,1.34195,84.513667,99.77,openrouteservice,driving-car,2026-08-21,78.048,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.048,78.048,100,,official,default,true
431068,el Pinell de Brai,37,Terra Alta,2026-08-21,"Plaça de Catalunya, Barcelona",41.015469,0.514395,154.343,174.62,openrouteservice,driving-car,2026-08-21,45.6904,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,45.6904,45.6904,100,,official,default,true
431074,Pira,16,Conca de Barberà,2026-08-21,"Plaça de Catalunya, Barcelona",41.423951,1.201947,87.5775,118.38,openrouteservice,driving-car,2026-08-21,76.3458,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.3458,76.3458,100,,official,default,true
431080,el Pla de Santa Maria,01,Alt Camp,2026-08-21,"Plaça de Catalunya, Barcelona",41.365625,1.288853,76.870167,100.39,openrouteservice,driving-car,2026-08-21,82.2944,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,82.2944,82.2944,100,,official,default,true
