municipality_code,municipality_name,comarca_code,comarca_name,reference_period,nearest_station,nearest_station_minutes,nearest_station_km,best_station,best_station_minutes,best_station_skiable_km,second_station,second_station_minutes,third_station,third_station_minutes,ski_raw,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
251636,la Coma i la Pedra,35,Solsonès,2026-08-21,Port del Comte,17.5885,13.55,Port del Comte,17.5885,,Masella,94.954167,La Molina,101.2245,0.894905,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
251641,Penelles,23,Noguera,2026-08-21,Port del Comte,100.171167,100.06,Port del Comte,100.171167,,Masella,133.465667,La Molina,139.735833,0.266752,26.1791,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,26.1791,26.1791,100,,curated,access_variety_no_tier,true
251654,Peramola,04,Alt Urgell,2026-08-21,Port del Comte,58.431667,54.83,Port del Comte,58.431667,,Port Ainé,97.102833,Masella,105.338167,0.519931,60.5181,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,60.5181,60.5181,100,,curated,access_variety_no_tier,true
251667,Pinell de Solsonès,35,Solsonès,2026-08-21,Port del Comte,43.5565,43.01,Port del Comte,43.5565,,Masella,102.157333,La Molina,108.427667,0.616002,73.5484,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,73.5484,73.5484,100,,curated,access_variety_no_tier,true
251673,Pinós,35,Solsonès,2026-08-21,Port del Comte,62.2825,54.33,Port del Comte,62.2825,,Masella,112.802833,La Molina,119.073167,0.4648,53.0405,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,53.0405,53.0405,100,,curated,access_variety_no_tier,true
251689,el Poal,27,Pla d'Urgell,2026-08-21,Port del Comte,102.0575,113.18,Port del Comte,102.0575,,Masella,133.288667,La Molina,139.558833,0.261155,25.4199,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,25.4199,25.4199,100,,curated,access_variety_no_tier,true
251692,la Pobla de Cérvoles,18,Garrigues,2026-08-21,Port del Comte,132.933167,137.95,Port del Comte,132.933167,,Masella,164.164333,La Molina,170.4345,0.156103,11.1717,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,11.1717,11.1717,100,,curated,access_variety_no_tier,true
251706,Bellaguarda,18,Garrigues,2026-08-21,Port del Comte,149.268833,169.88,Port del Comte,149.268833,,Masella,180.5,La Molina,186.770167,0.118897,6.1253,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,6.1253,6.1253,100,,curated,access_variety_no_tier,true
251713,la Pobla de Segur,25,Pallars Jussà,2026-08-21,Espot,72.298333,63.56,Espot,72.298333,25,Port Ainé,72.7445,Tavascan,92.418833,0.502019,58.0886,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,58.0886,58.0886,100,,curated,access_variety_no_tier,true
251728,Ponts,23,Noguera,2026-08-21,Port del Comte,62.496333,65.66,Port del Comte,62.496333,,Port Ainé,115.999333,Masella,122.1725,0.457852,52.0982,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,52.0982,52.0982,100,,curated,access_variety_no_tier,true
251734,el Pont de Suert,05,Alta Ribagorça,2026-08-21,Boí Taüll,47.656167,32.18,Boí Taüll,47.656167,45.282,Baqueira Beret,62.398333,Espot,113.087833,0.666608,80.4121,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,80.4121,80.4121,100,,curated,access_variety_no_tier,true
251749,la Portella,33,Segrià,2026-08-21,Port del Comte,117.6775,139.27,Port del Comte,117.6775,,Boí Taüll,148.2585,Masella,148.908667,0.203826,17.6443,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.6443,17.6443,100,,curated,access_variety_no_tier,true
251752,Prats i Sansor,15,Cerdanya,2026-08-21,Masella,16.594333,9.75,Masella,16.594333,74,La Molina,22.826667,Vall de Núria,91.0525,1.15497,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
251765,Preixana,38,Urgell,2026-08-21,Port del Comte,90.3495,98.79,Port del Comte,90.3495,,Masella,121.5805,La Molina,127.850833,0.317427,33.0522,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,33.0522,33.0522,100,,curated,access_variety_no_tier,true
251771,Preixens,23,Noguera,2026-08-21,Port del Comte,87.065667,90.34,Port del Comte,87.065667,,Masella,128.9595,La Molina,135.229833,0.318844,33.2444,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,33.2444,33.2444,100,,curated,access_variety_no_tier,true
251790,Prullans,15,Cerdanya,2026-08-21,Masella,26.725,21.47,Masella,26.725,74,La Molina,32.995333,Vall de Núria,102.443667,0.974389,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
251804,Puiggròs,18,Garrigues,2026-08-21,Port del Comte,105.9515,116.03,Port del Comte,105.9515,,Masella,137.182667,La Molina,143.453,0.244744,23.1941,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.1941,23.1941,100,,curated,access_variety_no_tier,true
251811,Puigverd d'Agramunt,38,Urgell,2026-08-21,Port del Comte,79.189,83.6,Port del Comte,79.189,,Masella,120.841667,La Molina,127.111833,0.363961,39.3637,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,39.3637,39.3637,100,,curated,access_variety_no_tier,true
251826,Puigverd de Lleida,33,Segrià,2026-08-21,Port del Comte,114.430667,126.13,Port del Comte,114.430667,,Masella,145.661833,La Molina,151.932167,0.21249,18.8194,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,18.8194,18.8194,100,,curated,access_variety_no_tier,true
251832,Rialp,26,Pallars Sobirà,2026-08-21,Espot,35.801833,32.6,Espot,35.801833,25,Port Ainé,36.248,Tavascan,55.9225,0.922338,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
251850,Ribera d'Urgellet,04,Alt Urgell,2026-08-21,Port Ainé,61.903833,32.71,Port Ainé,61.903833,26.7,Masella,70.139167,La Molina,76.4095,0.581694,68.895,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,68.895,68.895,100,,curated,access_variety_no_tier,true
251863,Riner,35,Solsonès,2026-08-21,Port del Comte,45.658333,43.77,Port del Comte,45.658333,,Masella,98.814667,La Molina,105.084833,0.606916,72.316,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,72.316,72.316,100,,curated,access_variety_no_tier,true
251898,Rosselló,33,Segrià,2026-08-21,Port del Comte,111.1845,135.81,Port del Comte,111.1845,,Masella,142.415667,La Molina,148.686,0.224303,20.4216,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.4216,20.4216,100,,curated,access_variety_no_tier,true
251902,Salàs de Pallars,25,Pallars Jussà,2026-08-21,Espot,81.562,70.18,Espot,81.562,25,Port Ainé,82.008333,Tavascan,101.682667,0.430196,48.3473,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,48.3473,48.3473,100,,curated,access_variety_no_tier,true
251919,Sanaüja,32,Segarra,2026-08-21,Port del Comte,58.898333,61.37,Port del Comte,58.898333,,Masella,112.054667,La Molina,118.324833,0.486737,56.0159,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,56.0159,56.0159,100,,curated,access_variety_no_tier,true
251924,Sant Guim de Freixenet,32,Segarra,2026-08-21,Port del Comte,82.684333,88.95,Port del Comte,82.684333,,Masella,102.736167,La Molina,109.0065,0.382929,41.9364,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,41.9364,41.9364,100,,curated,access_variety_no_tier,true
251930,Sant Llorenç de Morunys,35,Solsonès,2026-08-21,Port del Comte,18.058667,16.23,Port del Comte,18.058667,,Masella,87.0095,La Molina,93.279833,0.910176,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
251945,Sant Ramon,32,Segarra,2026-08-21,Port del Comte,74.582667,73.79,Port del Comte,74.582667,,Masella,99.825833,La Molina,106.096167,0.425874,47.761,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,47.761,47.761,100,,curated,access_variety_no_tier,true
251961,Sant Esteve de la Sarga,25,Pallars Jussà,2026-08-21,Boí Taüll,110.862833,81.88,Boí Taüll,110.862833,45.282,Espot,123.239667,Port Ainé,123.685833,0.253526,24.3852,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,24.3852,24.3852,100,,curated,access_variety_no_tier,true
251977,Sant Guim de la Plana,32,Segarra,2026-08-21,Port del Comte,65.988167,67.02,Port del Comte,65.988167,,Masella,110.816667,La Molina,117.087,0.447313,50.6688,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,50.6688,50.6688,100,,curated,access_variety_no_tier,true
252000,Sarroca de Lleida,33,Segrià,2026-08-21,Port del Comte,123.165,148.17,Port del Comte,123.165,,Masella,154.396,La Molina,160.666333,0.183703,14.9151,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,14.9151,14.9151,100,,curated,access_variety_no_tier,true
252017,Sarroca de Bellera,25,Pallars Jussà,2026-08-21,Boí Taüll,79.642333,54.17,Boí Taüll,79.642333,45.282,Espot,91.497833,Port Ainé,91.944,0.427992,48.0482,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,48.0482,48.0482,100,,curated,access_variety_no_tier,true
252022,Senterada,25,Pallars Jussà,2026-08-21,Boí Taüll,84.349667,60.57,Boí Taüll,84.349667,45.282,Espot,85.347,Port Ainé,85.793167,0.425559,47.7183,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,47.7183,47.7183,100,,curated,access_variety_no_tier,true
252038,la Seu d'Urgell,04,Alt Urgell,2026-08-21,Masella,56.676333,47.37,Masella,56.676333,74,La Molina,62.946667,Port Ainé,69.697667,0.642201,77.1018,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,77.1018,77.1018,100,,curated,access_variety_no_tier,true
252043,Seròs,33,Segrià,2026-08-21,Port del Comte,126.897833,167.37,Port del Comte,126.897833,,Masella,158.129,La Molina,164.399167,0.172623,13.4122,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,13.4122,13.4122,100,,curated,access_variety_no_tier,true
252056,Sidamon,27,Pla d'Urgell,2026-08-21,Port del Comte,95.886833,113.16,Port del Comte,95.886833,,Masella,127.117833,La Molina,133.388167,0.289443,29.2567,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,29.2567,29.2567,100,,curated,access_variety_no_tier,true
252069,el Soleràs,18,Garrigues,2026-08-21,Port del Comte,129.237833,154.11,Port del Comte,129.237833,,Masella,160.469,La Molina,166.739167,0.16602,12.5167,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,12.5167,12.5167,100,,curated,access_variety_no_tier,true
252075,Solsona,35,Solsonès,2026-08-21,Port del Comte,29.0465,30.8,Port del Comte,29.0465,,Masella,89.880167,La Molina,96.150333,0.778382,95.5722,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,95.5722,95.5722,100,,curated,access_variety_no_tier,true
252081,Soriguera,26,Pallars Sobirà,2026-08-21,Espot,49.9715,46.35,Espot,49.9715,25,Port Ainé,50.417667,Tavascan,70.092167,0.728328,88.7832,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,88.7832,88.7832,100,,curated,access_variety_no_tier,true
252094,Sort,26,Pallars Sobirà,2026-08-21,Espot,40.9035,36.59,Espot,40.9035,25,Port Ainé,41.349833,Tavascan,61.024167,0.847155,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
252108,Soses,33,Segrià,2026-08-21,Port del Comte,117.330667,151.04,Port del Comte,117.330667,,Masella,148.561833,La Molina,154.832,0.202464,17.4596,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.4596,17.4596,100,,curated,access_variety_no_tier,true
252115,Sudanell,33,Segrià,2026-08-21,Port del Comte,118.177667,136.98,Port del Comte,118.177667,,Masella,149.408833,La Molina,155.679,0.199626,17.0747,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.0747,17.0747,100,,curated,access_variety_no_tier,true
252120,Sunyer,33,Segrià,2026-08-21,Port del Comte,119.598333,141.24,Port del Comte,119.598333,,Masella,150.8295,La Molina,157.099667,0.194954,16.4411,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,16.4411,16.4411,100,,curated,access_variety_no_tier,true
252154,Talarn,25,Pallars Jussà,2026-08-21,Espot,86.938,75.98,Espot,86.938,25,Port Ainé,87.384333,Tavascan,107.058667,0.393327,43.3467,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,43.3467,43.3467,100,,curated,access_variety_no_tier,true
252167,Talavera,32,Segarra,2026-08-21,Port del Comte,87.954,92.56,Port del Comte,87.954,,Masella,118.912,La Molina,125.182333,0.33081,34.8674,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,34.8674,34.8674,100,,curated,access_variety_no_tier,true
252173,Tàrrega,38,Urgell,2026-08-21,Port del Comte,82.486333,86.82,Port del Comte,82.486333,,Masella,114.593833,La Molina,120.864,0.360295,38.8665,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,38.8665,38.8665,100,,curated,access_variety_no_tier,true
252189,Tarrés,18,Garrigues,2026-08-21,Port del Comte,123.122833,132.35,Port del Comte,123.122833,,Masella,153.421833,La Molina,159.692167,0.184699,15.0502,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,15.0502,15.0502,100,,curated,access_variety_no_tier,true
252192,Tarroja de Segarra,32,Segarra,2026-08-21,Port del Comte,67.519167,72.16,Port del Comte,67.519167,,Masella,108.151,La Molina,114.421167,0.444121,50.2359,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,50.2359,50.2359,100,,curated,access_variety_no_tier,true
252206,Térmens,23,Noguera,2026-08-21,Port del Comte,107.282833,111.76,Port del Comte,107.282833,,Masella,141.267667,La Molina,147.538,0.23614,22.0271,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,22.0271,22.0271,100,,curated,access_variety_no_tier,true
252213,Tírvia,26,Pallars Sobirà,2026-08-21,Espot,35.188167,28.98,Espot,35.188167,25,Tavascan,46.601167,Port Ainé,51.2645,0.892635,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
252228,Tiurana,23,Noguera,2026-08-21,Port del Comte,62.228833,60.58,Port del Comte,62.228833,,Port Ainé,115.731833,Masella,123.3425,0.459122,52.2704,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,52.2704,52.2704,100,,curated,access_variety_no_tier,true
252234,Torà,35,Solsonès,2026-08-21,Port del Comte,56.280833,60.42,Port del Comte,56.280833,,Masella,104.365833,La Molina,110.636167,0.518763,60.3597,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,60.3597,60.3597,100,,curated,access_variety_no_tier,true
252249,els Torms,18,Garrigues,2026-08-21,Port del Comte,133.423833,157.89,Port del Comte,133.423833,,Masella,164.655,La Molina,170.925333,0.154832,10.9993,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,10.9993,10.9993,100,,curated,access_variety_no_tier,true
252252,Tornabous,38,Urgell,2026-08-21,Port del Comte,88.3585,95.73,Port del Comte,88.3585,,Masella,119.589667,La Molina,125.859833,0.328137,34.5048,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,34.5048,34.5048,100,,curated,access_variety_no_tier,true
252265,Torrebesses,33,Segrià,2026-08-21,Port del Comte,127.808167,151.53,Port del Comte,127.808167,,Masella,159.039167,La Molina,165.3095,0.170023,13.0597,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,13.0597,13.0597,100,,curated,access_variety_no_tier,true
252271,la Torre de Cabdella,25,Pallars Jussà,2026-08-21,Boí Taüll,102.043,74,Boí Taüll,102.043,45.282,Espot,102.828,Port Ainé,103.274167,0.317354,33.0423,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,33.0423,33.0423,100,,curated,access_variety_no_tier,true
252287,Torrefarrera,33,Segrià,2026-08-21,Port del Comte,108.041667,133.37,Port del Comte,108.041667,,Masella,139.272833,La Molina,145.543,0.236365,22.0577,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,22.0577,22.0577,100,,curated,access_variety_no_tier,true
252304,Torregrossa,27,Pla d'Urgell,2026-08-21,Port del Comte,102.02,115.65,Port del Comte,102.02,,Masella,133.251167,La Molina,139.521333,0.261318,25.4421,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,25.4421,25.4421,100,,curated,access_variety_no_tier,true
252311,Torrelameu,23,Noguera,2026-08-21,Port del Comte,110.969167,135.53,Port del Comte,110.969167,,Masella,142.200167,La Molina,148.4705,0.225109,20.531,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.531,20.531,100,,curated,access_variety_no_tier,true
252326,Torres de Segre,33,Segrià,2026-08-21,Port del Comte,117.9875,152.73,Port del Comte,117.9875,,Masella,149.218667,La Molina,155.488833,0.200259,17.1606,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.1606,17.1606,100,,curated,access_variety_no_tier,true
252332,Torre-serona,33,Segrià,2026-08-21,Port del Comte,105.5265,131.09,Port del Comte,105.5265,,Masella,136.757667,La Molina,143.027833,0.246484,23.4301,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.4301,23.4301,100,,curated,access_variety_no_tier,true
252347,Tremp,25,Pallars Jussà,2026-08-21,Espot,87.9635,76.88,Espot,87.9635,25,Port Ainé,88.409667,Tavascan,108.084,0.386662,42.4427,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,42.4427,42.4427,100,,curated,access_variety_no_tier,true
252385,Vallbona de les Monges,38,Urgell,2026-08-21,Port del Comte,104.551333,108.2,Port del Comte,104.551333,,Masella,136.658667,La Molina,142.929,0.249429,23.8295,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.8295,23.8295,100,,curated,access_variety_no_tier,true
252398,les Valls de Valira,04,Alt Urgell,2026-08-21,Masella,59.6575,49.92,Masella,59.6575,74,La Molina,65.927833,Port Ainé,70.4965,0.613831,73.2538,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,73.2538,73.2538,100,,curated,access_variety_no_tier,true
252402,Vallfogona de Balaguer,23,Noguera,2026-08-21,Port del Comte,102.656333,106.04,Port del Comte,102.656333,,Masella,145.532,Espot,148.558167,0.245932,23.3552,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.3552,23.3552,100,,curated,access_variety_no_tier,true
252424,Verdú,38,Urgell,2026-08-21,Port del Comte,90.0195,91.81,Port del Comte,90.0195,,Masella,122.126833,La Molina,128.397167,0.317784,33.1006,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,33.1006,33.1006,100,,curated,access_variety_no_tier,true
252430,Vielha e Mijaran,39,Val d'Aran,2026-08-21,Baqueira Beret,22.751,14.5,Baqueira Beret,22.751,169,Espot,73.440333,Boí Taüll,81.540667,0.895674,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
252445,Vilagrassa,38,Urgell,2026-08-21,Port del Comte,82.9045,89.42,Port del Comte,82.9045,,Masella,114.135667,La Molina,120.405833,0.359362,38.7399,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,38.7399,38.7399,100,,curated,access_variety_no_tier,true
252458,Vilaller,05,Alta Ribagorça,2026-08-21,Boí Taüll,51.535667,36.97,Boí Taüll,51.535667,45.282,Baqueira Beret,54.383333,Espot,105.072833,0.668997,80.7361,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,80.7361,80.7361,100,,curated,access_variety_no_tier,true
252477,Vilamòs,39,Val d'Aran,2026-08-21,Baqueira Beret,40.134667,26.59,Baqueira Beret,40.134667,169,Espot,90.824167,Boí Taüll,97.886167,0.671221,81.0378,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,81.0378,81.0378,100,,curated,access_variety_no_tier,true
252483,Vilanova de Bellpuig,27,Pla d'Urgell,2026-08-21,Port del Comte,91.452167,101.85,Port del Comte,91.452167,,Masella,122.683333,La Molina,128.9535,0.311646,32.2682,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,32.2682,32.2682,100,,curated,access_variety_no_tier,true
252496,Vilanova de l'Aguda,23,Noguera,2026-08-21,Port del Comte,65.902667,69.14,Port del Comte,65.902667,,Masella,119.058833,Port Ainé,120.431,0.435741,49.0992,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,49.0992,49.0992,100,,curated,access_variety_no_tier,true
252509,Vilanova de Meià,23,Noguera,2026-08-21,Port del Comte,96.821167,94.14,Port del Comte,96.821167,,Espot,146.627167,Port Ainé,147.0735,0.264115,25.8214,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,25.8214,25.8214,100,,curated,access_variety_no_tier,true
