municipality_code,municipality_name,comarca_code,comarca_name,reference_period,population_current,population_1y_ago,population_5y_ago,population_change_5y,growth_1y_pct,cagr_5y_pct,trend_score,scale_adjusted_growth_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
081056,la Llagosta,41,Vallès Oriental,2025,13280,13085,13587,-307,1.490256,-0.456043,16.5822,0,11.6075,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.6075,11.6075,100,,official,annual_trend_scale_adjusted,true
081069,Llinars del Vallès,41,Vallès Oriental,2025,10956,10740,10018,938,2.011173,1.806193,70.0269,96.2174,77.884,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,77.884,77.884,100,,official,annual_trend_scale_adjusted,true
081075,Lliçà d'Amunt,41,Vallès Oriental,2025,16540,16253,15469,1071,1.765828,1.347876,59.1993,97.5126,70.6933,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.6933,70.6933,100,,official,annual_trend_scale_adjusted,true
081081,Lliçà de Vall,41,Vallès Oriental,2025,6903,6861,6497,406,0.612156,1.21969,56.1709,88.0433,65.7326,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.7326,65.7326,100,,official,annual_trend_scale_adjusted,true
081094,Lluçà,43,Lluçanès,2025,281,288,276,5,-2.430556,0.359722,35.8544,46.8104,39.1412,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.1412,39.1412,100,,official,annual_trend_scale_adjusted,true
081108,Malgrat de Mar,21,Maresme,2025,19714,19377,18772,942,1.739175,0.984063,50.6043,96.259,64.3007,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.3007,64.3007,100,,official,annual_trend_scale_adjusted,true
081115,Malla,24,Osona,2025,285,272,272,13,4.779412,0.938115,49.5188,55.095,51.1917,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.1917,51.1917,100,,official,annual_trend_scale_adjusted,true
081120,Manlleu,24,Osona,2025,21425,21348,20912,513,0.36069,0.485883,38.835,90.3255,54.2822,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.2822,54.2822,100,,official,annual_trend_scale_adjusted,true
081136,Manresa,07,Bages,2025,80974,80201,78245,2729,0.963828,0.68802,43.6104,100,60.5273,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.5273,60.5273,100,,official,annual_trend_scale_adjusted,true
081141,Martorell,11,Baix Llobregat,2025,29175,28507,28772,403,2.343284,0.278577,33.9374,87.9709,50.1474,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.1474,50.1474,100,,official,annual_trend_scale_adjusted,true
081154,Martorelles,41,Vallès Oriental,2025,4992,4987,4820,172,0.100261,0.703719,43.9813,79.6783,54.6904,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.6904,54.6904,100,,official,annual_trend_scale_adjusted,true
081167,les Masies de Roda,24,Osona,2025,758,750,719,39,1.066667,1.062041,52.4465,65.3598,56.3205,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.3205,56.3205,100,,official,annual_trend_scale_adjusted,true
081173,les Masies de Voltregà,24,Osona,2025,3345,3292,3132,213,1.609964,1.324594,58.6493,81.7578,65.5818,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.5818,65.5818,100,,official,annual_trend_scale_adjusted,true
081189,el Masnou,21,Maresme,2025,24761,24479,23831,930,1.152008,0.76859,45.5138,96.1337,60.6998,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.6998,60.6998,100,,official,annual_trend_scale_adjusted,true
081192,Masquefa,06,Anoia,2025,10120,10038,9402,718,0.816896,1.482709,62.3847,93.6072,71.7515,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,71.7515,71.7515,100,,official,annual_trend_scale_adjusted,true
081206,Matadepera,40,Vallès Occidental,2025,9776,9815,9496,280,-0.397351,0.582887,41.1267,84.4211,54.115,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.115,54.115,100,,official,annual_trend_scale_adjusted,true
081213,Mataró,21,Maresme,2025,131683,131798,129661,2022,-0.087255,0.309963,34.6789,100,54.2752,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.2752,54.2752,100,,official,annual_trend_scale_adjusted,true
081228,Mediona,03,Alt Penedès,2025,2658,2637,2369,289,0.796359,2.328824,82.3739,84.7293,83.0805,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,83.0805,83.0805,100,,official,annual_trend_scale_adjusted,true
081234,Molins de Rei,11,Baix Llobregat,2025,27300,26948,25940,1360,1.306219,1.027251,51.6246,99.8465,66.0912,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,66.0912,66.0912,100,,official,annual_trend_scale_adjusted,true
081249,Mollet del Vallès,41,Vallès Oriental,2025,52990,52283,51600,1390,1.352256,0.533047,39.9492,100,57.9644,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.9644,57.9644,100,,official,annual_trend_scale_adjusted,true
081252,Montcada i Reixac,40,Vallès Occidental,2025,37460,37153,36803,657,0.826313,0.354514,35.7314,92.7404,52.8341,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.8341,52.8341,100,,official,annual_trend_scale_adjusted,true
081265,Montgat,21,Maresme,2025,12879,12625,12200,679,2.011881,1.089131,53.0865,93.0619,65.0791,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.0791,65.0791,100,,official,annual_trend_scale_adjusted,true
081271,Monistrol de Montserrat,07,Bages,2025,3250,3198,3139,111,1.626016,0.697435,43.8328,75.427,53.3111,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.3111,53.3111,100,,official,annual_trend_scale_adjusted,true
081287,Monistrol de Calders,42,Moianès,2025,764,761,702,62,0.394218,1.707095,67.6858,69.8013,68.3204,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.3204,68.3204,100,,official,annual_trend_scale_adjusted,true
081290,Muntanyola,24,Osona,2025,697,712,632,65,-2.106742,1.977213,74.0672,70.2562,72.9239,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,72.9239,72.9239,100,,official,annual_trend_scale_adjusted,true
081304,Montclar,14,Berguedà,2025,132,132,139,-7,0,-1.028119,3.0671,8.9592,4.8347,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.8347,4.8347,100,,official,annual_trend_scale_adjusted,true
081311,Montesquiu,24,Osona,2025,1131,1099,1030,101,2.911738,1.888478,71.9709,74.5126,72.7334,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,72.7334,72.7334,100,,official,annual_trend_scale_adjusted,true
081326,Montmajor,14,Berguedà,2025,473,472,469,4,0.211864,0.169997,31.3722,45.0277,35.4688,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.4688,35.4688,100,,official,annual_trend_scale_adjusted,true
081332,Montmaneu,06,Anoia,2025,181,200,151,30,-9.5,3.690824,100,62.8675,88.8603,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.8603,88.8603,100,,official,annual_trend_scale_adjusted,true
081347,Figaró-Montmany,41,Vallès Oriental,2025,1195,1188,1142,53,0.589226,0.91143,48.8884,68.2941,54.7101,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.7101,54.7101,100,,official,annual_trend_scale_adjusted,true
081350,Montmeló,41,Vallès Oriental,2025,8886,8906,8831,55,-0.224568,0.124252,30.2915,68.6497,41.799,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.799,41.799,100,,official,annual_trend_scale_adjusted,true
081363,Montornès del Vallès,41,Vallès Oriental,2025,17102,17089,16644,458,0.076072,0.544389,40.2172,89.2189,54.9177,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.9177,54.9177,100,,official,annual_trend_scale_adjusted,true
081379,Montseny,41,Vallès Oriental,2025,388,380,351,37,2.105263,2.024605,75.1869,64.8582,72.0883,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,72.0883,72.0883,100,,official,annual_trend_scale_adjusted,true
081385,Moià,42,Moianès,2025,6828,6738,6383,445,1.335708,1.356997,59.4148,88.938,68.2718,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.2718,68.2718,100,,official,annual_trend_scale_adjusted,true
081398,Mura,07,Bages,2025,235,232,220,15,1.293103,1.327899,58.7274,56.4006,58.0294,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.0294,58.0294,100,,official,annual_trend_scale_adjusted,true
081402,Navarcles,07,Bages,2025,6276,6160,6057,219,1.883117,0.712893,44.198,82.0282,55.5471,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.5471,55.5471,100,,official,annual_trend_scale_adjusted,true
081419,Navàs,07,Bages,2025,6238,6185,6018,220,0.856912,0.720677,44.3819,82.0725,55.6891,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.6891,55.6891,100,,official,annual_trend_scale_adjusted,true
081424,la Nou de Berguedà,14,Berguedà,2025,163,163,162,1,0,0.123153,30.2656,36.0686,32.0065,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.0065,32.0065,100,,official,annual_trend_scale_adjusted,true
081430,Òdena,06,Anoia,2025,3760,3710,3668,92,1.347709,0.496677,39.09,73.6094,49.4458,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.4458,49.4458,100,,official,annual_trend_scale_adjusted,true
081445,Olvan,14,Berguedà,2025,924,913,858,66,1.204819,1.493198,62.6325,70.4032,64.9637,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.9637,64.9637,100,,official,annual_trend_scale_adjusted,true
081458,Olèrdola,03,Alt Penedès,2025,3945,3946,3768,177,-0.025342,0.922319,49.1457,79.9569,58.3891,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.3891,58.3891,100,,official,annual_trend_scale_adjusted,true
081461,Olesa de Bonesvalls,03,Alt Penedès,2025,2135,2093,1840,295,2.006689,3.018687,98.6718,84.9295,94.5491,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,94.5491,94.5491,100,,official,annual_trend_scale_adjusted,true
081477,Olesa de Montserrat,11,Baix Llobregat,2025,24966,24677,24144,822,1.171131,0.671827,43.2278,94.9281,58.7379,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.7379,58.7379,100,,official,annual_trend_scale_adjusted,true
081483,Olivella,17,Garraf,2025,4435,4419,3935,500,0.362073,2.421181,84.5558,90.075,86.2116,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,86.2116,86.2116,100,,official,annual_trend_scale_adjusted,true
081496,Olost,43,Lluçanès,2025,1209,1216,1202,7,-0.575658,0.116202,30.1014,49.6233,35.958,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.958,35.958,100,,official,annual_trend_scale_adjusted,true
081509,Orís,24,Osona,2025,355,350,322,33,1.428571,1.970488,73.9083,63.7707,70.867,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.867,70.867,100,,official,annual_trend_scale_adjusted,true
081516,Oristà,43,Lluçanès,2025,555,569,549,6,-2.460457,0.21763,32.4976,48.3176,37.2436,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.2436,37.2436,100,,official,annual_trend_scale_adjusted,true
081521,Orpí,06,Anoia,2025,175,178,151,24,-1.685393,2.99407,98.0902,60.7642,86.8924,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,86.8924,86.8924,100,,official,annual_trend_scale_adjusted,true
081537,Òrrius,21,Maresme,2025,812,805,758,54,0.869565,1.385854,60.0965,68.4735,62.6096,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.6096,62.6096,100,,official,annual_trend_scale_adjusted,true
081542,Pacs del Penedès,03,Alt Penedès,2025,932,935,918,14,-0.320856,0.303167,34.5184,55.7696,40.8938,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.8938,40.8938,100,,official,annual_trend_scale_adjusted,true
081555,Palafolls,21,Maresme,2025,10038,9938,9613,425,1.006239,0.868985,47.8856,88.4894,60.0667,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.0667,60.0667,100,,official,annual_trend_scale_adjusted,true
081568,Palau-solità i Plegamans,40,Vallès Occidental,2025,15614,15456,14892,722,1.022257,0.951373,49.832,93.6615,62.9808,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.9808,62.9808,100,,official,annual_trend_scale_adjusted,true
081574,Pallejà,11,Baix Llobregat,2025,12006,11825,11622,384,1.530655,0.652251,42.7654,87.4999,56.1857,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.1857,56.1857,100,,official,annual_trend_scale_adjusted,true
081580,el Papiol,11,Baix Llobregat,2025,4404,4363,4172,232,0.93972,1.088232,53.0653,82.5895,61.9226,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.9226,61.9226,100,,official,annual_trend_scale_adjusted,true
081593,Parets del Vallès,41,Vallès Oriental,2025,18885,18881,19071,-186,0.021185,-0.195826,22.7298,0,15.9109,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.9109,15.9109,100,,official,annual_trend_scale_adjusted,true
081607,Perafita,43,Lluçanès,2025,433,438,405,28,-1.141553,1.345991,59.1548,62.2154,60.073,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.073,60.073,100,,official,annual_trend_scale_adjusted,true
081614,Piera,06,Anoia,2025,17880,17555,16134,1746,1.851324,2.076341,76.4091,100,83.4864,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,83.4864,83.4864,100,,official,annual_trend_scale_adjusted,true
081629,els Hostalets de Pierola,06,Anoia,2025,3258,3231,2980,278,0.835655,1.799809,69.8761,84.3512,74.2186,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,74.2186,74.2186,100,,official,annual_trend_scale_adjusted,true
081635,Pineda de Mar,21,Maresme,2025,30108,29455,27984,2124,2.216941,1.473917,62.177,100,73.5239,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.5239,73.5239,100,,official,annual_trend_scale_adjusted,true
081640,el Pla del Penedès,03,Alt Penedès,2025,1393,1352,1275,118,3.032544,1.786032,69.5506,76.0198,71.4914,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,71.4914,71.4914,100,,official,annual_trend_scale_adjusted,true
081653,la Pobla de Claramunt,06,Anoia,2025,2350,2353,2185,165,-0.127497,1.466641,62.0051,79.2744,67.1859,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,67.1859,67.1859,100,,official,annual_trend_scale_adjusted,true
081666,la Pobla de Lillet,14,Berguedà,2025,1105,1109,1093,12,-0.360685,0.218621,32.521,54.3704,39.0758,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.0758,39.0758,100,,official,annual_trend_scale_adjusted,true
081672,Polinyà,40,Vallès Occidental,2025,8581,8555,8504,77,0.303916,0.180439,31.6189,71.8896,43.7001,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.7001,43.7001,100,,official,annual_trend_scale_adjusted,true
081688,Pontons,03,Alt Penedès,2025,516,518,528,-12,-0.3861,-0.458735,16.5186,4.212,12.8266,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.8266,12.8266,100,,official,annual_trend_scale_adjusted,true
081691,el Prat de Llobregat,11,Baix Llobregat,2025,66338,66184,65385,953,0.232685,0.289819,34.203,96.3724,52.8538,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.8538,52.8538,100,,official,annual_trend_scale_adjusted,true
081705,els Prats de Rei,06,Anoia,2025,554,553,537,17,0.180832,0.625279,42.1281,57.5522,46.7553,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.7553,46.7553,100,,official,annual_trend_scale_adjusted,true
081712,Prats de Lluçanès,43,Lluçanès,2025,2761,2688,2604,157,2.715774,1.177766,55.1805,78.7915,62.2638,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.2638,62.2638,100,,official,annual_trend_scale_adjusted,true
081727,Premià de Mar,21,Maresme,2025,29431,28951,28531,900,1.657974,0.62308,42.0762,95.8135,58.1974,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.1974,58.1974,100,,official,annual_trend_scale_adjusted,true
081748,Puigdàlber,03,Alt Penedès,2025,621,629,524,97,-1.27186,3.455138,100,74.1214,92.2364,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,92.2364,92.2364,100,,official,annual_trend_scale_adjusted,true
081751,Puig-reig,14,Berguedà,2025,4565,4489,4295,270,1.693027,1.226803,56.339,84.0667,64.6573,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.6573,64.6573,100,,official,annual_trend_scale_adjusted,true
081764,Pujalt,06,Anoia,2025,204,210,210,-6,-2.857143,-0.578073,13.6993,10.2648,12.6689,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.6689,12.6689,100,,official,annual_trend_scale_adjusted,true
081770,la Quar,14,Berguedà,2025,41,42,49,-8,-2.380952,-3.502168,0,7.8075,2.3422,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.3422,2.3422,100,,official,annual_trend_scale_adjusted,true
081786,Rajadell,07,Bages,2025,597,594,534,63,0.505051,2.255485,80.6413,69.9553,77.4355,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,77.4355,77.4355,100,,official,annual_trend_scale_adjusted,true
081799,Rellinars,40,Vallès Occidental,2025,926,920,809,117,0.652174,2.738328,92.0484,75.9373,87.2151,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,87.2151,87.2151,100,,official,annual_trend_scale_adjusted,true
081803,Ripollet,40,Vallès Occidental,2025,39897,39462,39179,718,1.102326,0.363865,35.9523,93.6072,53.2488,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.2488,53.2488,100,,official,annual_trend_scale_adjusted,true
081810,la Roca del Vallès,41,Vallès Oriental,2025,11014,10962,10754,260,0.474366,0.478931,38.6707,83.6991,52.1792,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.1792,52.1792,100,,official,annual_trend_scale_adjusted,true
081825,el Pont de Vilomara i Rocafort,07,Bages,2025,4193,4140,3907,286,1.280193,1.422962,60.9732,84.6276,68.0695,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.0695,68.0695,100,,official,annual_trend_scale_adjusted,true
081831,Roda de Ter,24,Osona,2025,6937,6900,6490,447,0.536232,1.34105,59.0381,88.9817,68.0212,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.0212,68.0212,100,,official,annual_trend_scale_adjusted,true
081846,Rubí,40,Vallès Occidental,2025,82823,81532,78591,4232,1.583427,1.054493,52.2682,100,66.5877,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,66.5877,66.5877,100,,official,annual_trend_scale_adjusted,true
081859,Rubió,06,Anoia,2025,225,237,239,-14,-5.063291,-1.200005,0,2.8129,0.8439,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.8439,0.8439,100,,official,annual_trend_scale_adjusted,true
081878,Sabadell,40,Vallès Occidental,2025,225368,222177,216520,8848,1.436242,0.804251,46.3563,100,62.4494,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.4494,62.4494,100,,official,annual_trend_scale_adjusted,true
081884,Sagàs,14,Berguedà,2025,154,153,145,9,0.653595,1.211659,55.9812,51.8051,54.7284,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.7284,54.7284,100,,official,annual_trend_scale_adjusted,true
081897,Sant Pere Sallavinera,06,Anoia,2025,177,158,151,26,12.025316,3.228416,100,61.5167,88.455,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.455,88.455,100,,official,annual_trend_scale_adjusted,true
081901,Saldes,14,Berguedà,2025,302,301,278,24,0.332226,1.669908,66.8072,60.7642,64.9943,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.9943,64.9943,100,,official,annual_trend_scale_adjusted,true
081918,Sallent,07,Bages,2025,7030,6927,6735,295,1.486935,0.861064,47.6985,84.9295,58.8678,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.8678,58.8678,100,,official,annual_trend_scale_adjusted,true
