municipality_code,municipality_name,comarca_code,comarca_name,reference_period,sales_count,avg_surface_m2,avg_sale_price_eur,sale_price_eur_m2,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
250208,Almatret,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250215,Almenar,33,Segrià,2025,23,99.32,60221.11,644.28,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250220,Alòs de Balaguer,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250236,Alpicat,33,Segrià,2025,61,181.22,238002.13,1428.3,21.2133,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.2133,21.2133,100,,official,default,true
250241,Alt Àneu,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250254,Naut Aran,39,Val d'Aran,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250273,Anglesola,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250292,Arbeca,18,Garrigues,2025,26,132.75,53792.24,442.19,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250306,el Pont de Bar,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250313,Arres,39,Val d'Aran,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250328,Arsèguel,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250334,Artesa de Lleida,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250349,Artesa de Segre,23,Noguera,2025,37,114.43,95474.86,972.11,4.0254,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.0254,4.0254,100,,official,default,true
250352,la Sentiu de Sió,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250365,Aspa,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250371,les Avellanes i Santa Linya,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250387,Aitona,33,Segrià,2025,15,174.82,92045.45,544.6,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250390,Baix Pallars,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250404,Balaguer,23,Noguera,2025,270,88.84,78116.66,883.18,0.6747,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.6747,0.6747,100,,official,default,true
250411,Barbens,27,Pla d'Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250426,la Baronia de Rialb,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250432,la Vall de Boí,05,Alta Ribagorça,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250447,Bassella,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250450,Bausen,39,Val d'Aran,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250463,Belianes,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250479,Bellcaire d'Urgell,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250485,Bell-lloc d'Urgell,27,Pla d'Urgell,2025,41,118.71,106647.06,1020.5,5.8486,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.8486,5.8486,100,,official,default,true
250498,Bellmunt d'Urgell,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250501,Bellpuig,38,Urgell,2025,56,120.91,117675,1083.53,8.2233,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.2233,8.2233,100,,official,default,true
250518,Bellver de Cerdanya,15,Cerdanya,2025,39,127.86,333433.89,2929.79,77.785,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,77.785,77.785,100,,official,default,true
250523,Bellvís,27,Pla d'Urgell,2025,14,145.9,116250,950.33,3.2048,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.2048,3.2048,100,,official,default,true
250539,Benavent de Segrià,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250557,Biosca,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250560,Bovera,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250576,Es Bòrdes,39,Val d'Aran,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250582,les Borges Blanques,18,Garrigues,2025,124,136.55,121894.01,1011.11,5.4948,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.4948,5.4948,100,,official,default,true
250595,Bossòst,39,Val d'Aran,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250609,Cabanabona,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250616,Cabó,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250621,Camarasa,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250637,Canejan,39,Val d'Aran,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250642,Castellar de la Ribera,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250674,Castelldans,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250680,Castellnou de Seana,27,Pla d'Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250693,Castelló de Farfanya,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250707,Castellserà,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250714,Cava,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250729,Cervera,32,Segarra,2025,61,91.38,81101.28,949.85,3.1867,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.1867,3.1867,100,,official,default,true
250735,Cervià de les Garrigues,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250740,Ciutadilla,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250753,Clariana de Cardener,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250766,el Cogul,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250772,Coll de Nargó,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250788,Corbins,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250791,Cubells,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250812,l'Espluga Calba,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250827,Espot,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250851,Estaràs,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250864,Esterri d'Àneu,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250870,Esterri de Cardós,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250886,Estamariu,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250899,Farrera,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250925,la Floresta,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250931,Fondarella,27,Pla d'Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250946,Foradada,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250962,la Fuliola,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250978,Fulleda,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250984,Gavet de la Conca,25,Pallars Jussà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250997,Golmés,27,Pla d'Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251001,Gósol,14,Berguedà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251018,la Granadella,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251023,la Granja d'Escarp,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251039,Granyanella,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251044,Granyena de Segarra,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251057,Granyena de les Garrigues,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251095,Guimerà,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251109,Guissona,32,Segarra,2025,27,103.23,140406.76,1376.35,19.2559,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.2559,19.2559,100,,official,default,true
251116,Guixers,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251121,Ivars de Noguera,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251137,Ivars d'Urgell,27,Pla d'Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251142,Ivorra,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251155,Isona i Conca Dellà,25,Pallars Jussà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251180,Juncosa,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251193,Juneda,18,Garrigues,2025,26,134.08,93048.57,865.96,0.0259,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.0259,0.0259,100,,official,default,true
251207,Lleida,33,Segrià,2025,1508,87.39,117136.78,1351.63,18.3246,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.3246,18.3246,100,,official,default,true
251214,Les,39,Val d'Aran,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251229,Linyola,27,Pla d'Urgell,2025,30,109.7,82146.5,680.6,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
251235,Lladorre,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251240,Lladurs,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251253,Llardecans,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251266,Llavorsí,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251272,Lles de Cerdanya,15,Cerdanya,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251288,Llimiana,25,Pallars Jussà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251291,Llobera,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251305,Maldà,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251312,Massalcoreig,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251327,Massoteres,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251333,Maials,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251348,Menàrguens,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251351,Miralcamp,27,Pla d'Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251364,la Molsosa,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251370,Mollerussa,27,Pla d'Urgell,2025,156,98.42,87471.75,895.4,1.1352,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.1352,1.1352,100,,official,default,true
251386,Montgai,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251399,Montellà i Martinet,15,Cerdanya,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251403,Montferrer i Castellbò,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251410,Montoliu de Segarra,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251425,Montoliu de Lleida,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251431,Montornès de Segarra,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251459,Nalec,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251462,Navès,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251484,Odèn,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251497,Oliana,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251500,Oliola,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251517,Olius,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251522,les Oluges,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251538,els Omellons,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251543,els Omells de na Gaia,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251556,Organyà,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251569,Os de Balaguer,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251575,Ossó de Sió,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251581,el Palau d'Anglesola,27,Pla d'Urgell,2025,10,133,123788.89,996.77,4.9545,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.9545,4.9545,100,,official,default,true
251615,Conca de Dalt,25,Pallars Jussà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251636,la Coma i la Pedra,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251641,Penelles,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251654,Peramola,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251667,Pinell de Solsonès,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251673,Pinós,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251689,el Poal,27,Pla d'Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251692,la Pobla de Cérvoles,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251706,Bellaguarda,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251713,la Pobla de Segur,25,Pallars Jussà,2025,38,88.66,80781.77,920.63,2.0857,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.0857,2.0857,100,,official,default,true
251728,Ponts,23,Noguera,2025,26,123.82,82424.55,676.21,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
251734,el Pont de Suert,05,Alta Ribagorça,2025,47,93.29,106900.73,1220.51,13.3844,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.3844,13.3844,100,,official,default,true
251749,la Portella,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251752,Prats i Sansor,15,Cerdanya,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251765,Preixana,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251771,Preixens,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251790,Prullans,15,Cerdanya,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251804,Puiggròs,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251811,Puigverd d'Agramunt,38,Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251826,Puigverd de Lleida,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251832,Rialp,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251850,Ribera d'Urgellet,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251863,Riner,35,Solsonès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251898,Rosselló,33,Segrià,2025,32,122.82,109677.41,974.21,4.1045,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.1045,4.1045,100,,official,default,true
251902,Salàs de Pallars,25,Pallars Jussà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
251919,Sanaüja,32,Segarra,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
